DATE,WEB_NAME,NETWORK,DEVICE_TYPE,OPERATING_SYSTEM,GENDER,AGE_GROUP,KRAJ,IMPRESSIONS,CLICKS,CONVERSIONS,CONVERSION_VALUE,MONEY
2026-07-26,Pozdní Zprávy,context,,,Žena,25 - 39,Královéhradecký kraj,1,0,0,0.0,0.0
2026-07-26,Pozdní Zprávy,context,,,Žena,25 - 39,Pardubický kraj,1,0,0,0.0,0.0
2026-07-26,Pozdní Zprávy,context,,,Žena,25 - 39,Kraj Vysočina,1,0,0,0.0,0.0
2026-07-26,Pozdní Zprávy,context,,,Žena,25 - 39,Jihomoravský kraj,1,0,0,0.0,0.0
2026-07-26,Pozdní Zprávy,context,,,Žena,25 - 39,Olomoucký kraj,1,0,0,0.0,0.0
2026-07-26,Pozdní Zprávy,context,,,Žena,25 - 39,Zlínský kraj,1,0,0,0.0,0.0
2026-07-26,Pozdní Zprávy,context,,,Žena,25 - 39,Moravskoslezský kraj,1,0,0,0.0,0.0
2026-07-26,Pozdní Zprávy,context,Tv,,Muž,18 - 24,Hlavní město Praha,3,0,0,0.0,0.0
2026-07-26,Pozdní Zprávy,context,Tv,,Muž,18 - 24,Středočeský kraj,6,0,0,0.0,0.0
2026-07-26,Pozdní Zprávy,context,Tv,,Muž,18 - 24,Jihočeský kraj,8,0,0,0.0,0.0
2026-07-26,Pozdní Zprávy,context,Tv,,Muž,18 - 24,Plzeňský kraj,5,0,0,0.0,0.0
2026-07-26,Pozdní Zprávy,context,Tv,,Muž,18 - 24,Karlovarský kraj,3,0,0,0.0,0.0
2026-07-26,Pozdní Zprávy,context,Tv,,Muž,18 - 24,Ústecký kraj,3,0,0,0.0,0.0
2026-07-26,Pozdní Zprávy,context,Tv,,Muž,18 - 24,Liberecký kraj,1,0,0,0.0,0.0
2026-07-26,Pozdní Zprávy,context,Tv,,Muž,18 - 24,Královéhradecký kraj,5,0,0,0.0,0.0
2026-07-26,Pozdní Zprávy,context,Tv,,Muž,18 - 24,Pardubický kraj,3,0,0,0.0,0.0
2026-07-26,Pozdní Zprávy,context,Tv,,Muž,18 - 24,Kraj Vysočina,7,0,0,0.0,0.0
2026-07-26,Pozdní Zprávy,context,Tv,,Muž,18 - 24,Jihomoravský kraj,3,0,0,0.0,0.0
2026-07-26,Pozdní Zprávy,context,Tv,,Muž,18 - 24,Olomoucký kraj,2,0,0,0.0,0.0
2026-07-26,Pozdní Zprávy,context,Tv,,Muž,18 - 24,Zlínský kraj,2,0,0,0.0,0.0
2026-07-26,Pozdní Zprávy,context,Tv,,Muž,18 - 24,Moravskoslezský kraj,3,0,0,0.0,0.0
2026-07-26,Pozdní Zprávy,context,Tv,,Muž,25 - 39,Hlavní město Praha,2,0,0,0.0,0.01
2026-07-26,Pozdní Zprávy,context,Tv,,Muž,25 - 39,Středočeský kraj,1,0,0,0.0,0.01
2026-07-26,Pozdní Zprávy,context,Tv,,Muž,25 - 39,Jihočeský kraj,9,0,0,0.0,0.05
2026-07-26,Pozdní Zprávy,context,Tv,,Muž,25 - 39,Plzeňský kraj,1,0,0,0.0,0.01
2026-07-26,Pozdní Zprávy,context,Tv,,Muž,25 - 39,Karlovarský kraj,8,0,0,0.0,0.04
2026-07-26,Pozdní Zprávy,context,Tv,,Muž,25 - 39,Ústecký kraj,4,0,0,0.0,0.02
2026-07-26,Pozdní Zprávy,context,Tv,,Muž,25 - 39,Liberecký kraj,5,0,0,0.0,0.03
2026-07-26,Pozdní Zprávy,context,Tv,,Muž,25 - 39,Královéhradecký kraj,2,0,0,0.0,0.01
2026-07-26,Pozdní Zprávy,context,Tv,,Muž,25 - 39,Pardubický kraj,7,0,0,0.0,0.04
2026-07-26,Pozdní Zprávy,context,Tv,,Muž,25 - 39,Kraj Vysočina,4,0,0,0.0,0.02
2026-07-26,Pozdní Zprávy,context,Tv,,Muž,25 - 39,Jihomoravský kraj,31,0,0,0.0,0.16
2026-07-26,Pozdní Zprávy,context,Tv,,Muž,25 - 39,Olomoucký kraj,10,0,0,0.0,0.05
2026-07-26,Pozdní Zprávy,context,Tv,,Muž,25 - 39,Zlínský kraj,2,0,0,0.0,0.01
2026-07-26,Pozdní Zprávy,context,Tv,,Muž,25 - 39,Moravskoslezský kraj,1,0,0,0.0,0.01
2026-07-26,ProTety.cz,context,Desktop,Android,Žena,60+,Hlavní město Praha,1,0,0,0.0,1.25
2026-07-26,ProTety.cz,context,Desktop,Android,Žena,60+,Středočeský kraj,1,0,0,0.0,1.25
2026-07-26,ProTety.cz,context,Desktop,Android,Žena,60+,Jihočeský kraj,1,0,0,0.0,1.25
2026-07-26,ProTety.cz,context,Desktop,Android,Žena,60+,Plzeňský kraj,1,0,0,0.0,1.25
2026-07-26,ProTety.cz,context,Desktop,Android,Žena,60+,Karlovarský kraj,1,0,0,0.0,1.25
2026-07-26,ProTety.cz,context,Desktop,Android,Žena,60+,Ústecký kraj,1,0,0,0.0,1.25
2026-07-26,ProTety.cz,context,Desktop,Android,Žena,60+,Liberecký kraj,1,0,0,0.0,1.25
2026-07-26,ProTety.cz,context,Desktop,Android,Žena,60+,Královéhradecký kraj,1,1,0,0.0,1.25
2026-07-26,ProTety.cz,context,Desktop,Android,Žena,60+,Pardubický kraj,1,0,0,0.0,1.25
2026-07-26,ProTety.cz,context,Desktop,Android,Žena,60+,Kraj Vysočina,1,0,0,0.0,1.25
2026-07-26,ProTety.cz,context,Desktop,Android,Žena,60+,Jihomoravský kraj,1,0,0,0.0,1.25
2026-07-26,ProTety.cz,context,Desktop,Android,Žena,60+,Olomoucký kraj,1,0,0,0.0,1.25
2026-07-26,ProTety.cz,context,Desktop,Android,Žena,60+,Zlínský kraj,1,0,0,0.0,1.25
2026-07-26,ProTety.cz,context,Desktop,Android,Žena,60+,Moravskoslezský kraj,1,0,0,0.0,1.25
2026-07-26,ProTety.cz,context,Tablet,iPadOS,Muž,18 - 24,Hlavní město Praha,1,0,0,0.0,0.0
2026-07-26,ProTety.cz,context,Tablet,iPadOS,Muž,18 - 24,Středočeský kraj,1,0,0,0.0,0.0
2026-07-26,ProTety.cz,context,Tablet,iPadOS,Muž,18 - 24,Jihočeský kraj,1,0,0,0.0,0.0
2026-07-26,ProTety.cz,context,Tablet,iPadOS,Muž,18 - 24,Plzeňský kraj,1,0,0,0.0,0.0
2026-07-26,ProTety.cz,context,Tablet,iPadOS,Muž,18 - 24,Karlovarský kraj,1,0,0,0.0,0.0
2026-07-26,ProTety.cz,context,Tablet,iPadOS,Muž,18 - 24,Ústecký kraj,1,0,0,0.0,0.0
2026-07-26,ProTety.cz,context,Tablet,iPadOS,Muž,18 - 24,Liberecký kraj,1,0,0,0.0,0.0
2026-07-26,ProTety.cz,context,Tablet,iPadOS,Muž,18 - 24,Královéhradecký kraj,1,0,0,0.0,0.0
2026-07-26,ProTety.cz,context,Tablet,iPadOS,Muž,18 - 24,Pardubický kraj,1,0,0,0.0,0.0
2026-07-26,ProTety.cz,context,Tablet,iPadOS,Muž,18 - 24,Kraj Vysočina,1,0,0,0.0,0.0
2026-07-26,ProTety.cz,context,Tablet,iPadOS,Muž,18 - 24,Jihomoravský kraj,1,0,0,0.0,0.0
2026-07-26,ProTety.cz,context,Tablet,iPadOS,Muž,18 - 24,Olomoucký kraj,1,0,0,0.0,0.0
2026-07-26,ProTety.cz,context,Tablet,iPadOS,Muž,18 - 24,Zlínský kraj,1,0,0,0.0,0.0
2026-07-26,ProTety.cz,context,Tablet,iPadOS,Muž,18 - 24,Moravskoslezský kraj,1,0,0,0.0,0.0
2026-07-26,ProTety.cz,context,Desktop,,Neznámý,40 - 59,Hlavní město Praha,1,0,0,0.0,0.0
2026-07-26,ProTety.cz,context,Desktop,,Neznámý,40 - 59,Středočeský kraj,1,0,0,0.0,0.0
2026-07-26,ProTety.cz,context,Desktop,,Neznámý,40 - 59,Jihočeský kraj,1,0,0,0.0,0.0
2026-07-26,ProTety.cz,context,Desktop,,Neznámý,40 - 59,Plzeňský kraj,1,0,0,0.0,0.0
2026-07-26,ProTety.cz,context,Desktop,,Neznámý,40 - 59,Karlovarský kraj,1,0,0,0.0,0.0
2026-07-26,ProTety.cz,context,Desktop,,Neznámý,40 - 59,Ústecký kraj,1,0,0,0.0,0.0
2026-07-26,ProTety.cz,context,Desktop,,Neznámý,40 - 59,Liberecký kraj,1,0,0,0.0,0.0
2026-07-26,ProTety.cz,context,Desktop,,Neznámý,40 - 59,Královéhradecký kraj,1,0,0,0.0,0.0
2026-07-26,ProTety.cz,context,Desktop,,Neznámý,40 - 59,Pardubický kraj,1,0,0,0.0,0.0
2026-07-26,ProTety.cz,context,Desktop,,Neznámý,40 - 59,Kraj Vysočina,1,0,0,0.0,0.0
2026-07-26,ProTety.cz,context,Desktop,,Neznámý,40 - 59,Jihomoravský kraj,1,0,0,0.0,0.0
2026-07-26,ProTety.cz,context,Desktop,,Neznámý,40 - 59,Olomoucký kraj,1,0,0,0.0,0.0
2026-07-26,ProTety.cz,context,Desktop,,Neznámý,40 - 59,Zlínský kraj,1,0,0,0.0,0.0
2026-07-26,ProTety.cz,context,Desktop,,Neznámý,40 - 59,Moravskoslezský kraj,1,0,0,0.0,0.0
2026-07-27,Aktualitky.cz,context,,,Žena,40 - 59,Hlavní město Praha,1,0,0,0.0,0.0
2026-07-27,Aktualitky.cz,context,,,Žena,40 - 59,Středočeský kraj,1,0,0,0.0,0.0
2026-07-27,Aktualitky.cz,context,,,Žena,40 - 59,Jihočeský kraj,1,0,0,0.0,0.0
2026-07-27,Aktualitky.cz,context,,,Žena,40 - 59,Plzeňský kraj,1,0,0,0.0,0.0
2026-07-27,Aktualitky.cz,context,,,Žena,40 - 59,Karlovarský kraj,1,0,0,0.0,0.0
2026-07-27,Aktualitky.cz,context,,,Žena,40 - 59,Ústecký kraj,1,0,0,0.0,0.0
2026-07-27,Aktualitky.cz,context,,,Žena,40 - 59,Liberecký kraj,1,0,0,0.0,0.0
2026-07-27,Aktualitky.cz,context,,,Žena,40 - 59,Královéhradecký kraj,1,0,0,0.0,0.0
2026-07-27,Aktualitky.cz,context,,,Žena,40 - 59,Pardubický kraj,1,0,0,0.0,0.0
2026-07-27,Aktualitky.cz,context,,,Žena,40 - 59,Kraj Vysočina,1,0,0,0.0,0.0
2026-07-27,Aktualitky.cz,context,,,Žena,40 - 59,Jihomoravský kraj,1,0,0,0.0,0.0
2026-07-27,Aktualitky.cz,context,,,Žena,40 - 59,Olomoucký kraj,1,0,0,0.0,0.0
2026-07-27,Aktualitky.cz,context,,,Žena,40 - 59,Zlínský kraj,1,0,0,0.0,0.0
2026-07-27,Aktualitky.cz,context,,,Žena,40 - 59,Moravskoslezský kraj,1,0,0,0.0,0.0
2026-07-27,Aktualitky.cz,context,Desktop,Windows,Muž,40 - 59,Hlavní město Praha,178552,388,42,6082.91,2095.41
2026-07-27,Aktualitky.cz,context,Desktop,Windows,Muž,40 - 59,Středočeský kraj,5450,13,2,289.66,63.96
2026-07-27,Aktualitky.cz,context,Desktop,Windows,Muž,40 - 59,Jihočeský kraj,25470,50,3,434.49,298.9
2026-07-27,Aktualitky.cz,context,Desktop,Windows,Muž,40 - 59,Plzeňský kraj,13866,27,3,434.49,162.73
2026-07-27,Aktualitky.cz,context,Desktop,Windows,Muž,40 - 59,Karlovarský kraj,184135,389,32,4634.6,2160.93
2026-07-27,Aktualitky.cz,context,Desktop,Windows,Muž,40 - 59,Ústecký kraj,205292,476,51,7386.39,2409.22
2026-07-27,Aktualitky.cz,context,Desktop,Windows,Muž,40 - 59,Liberecký kraj,114934,244,29,4200.1,1348.82
2026-07-27,Aktualitky.cz,context,Desktop,Windows,Muž,40 - 59,Královéhradecký kraj,4145,14,2,289.66,48.64
2026-07-27,Aktualitky.cz,context,Desktop,Windows,Muž,40 - 59,Pardubický kraj,2393,7,2,289.66,28.08
2026-07-27,Aktualitky.cz,context,Desktop,Windows,Muž,40 - 59,Kraj Vysočina,6855,15,2,289.66,80.45
2026-07-27,Aktualitky.cz,context,Desktop,Windows,Muž,40 - 59,Jihomoravský kraj,3757,13,2,289.66,44.09
2026-07-27,Aktualitky.cz,context,Desktop,Windows,Muž,40 - 59,Olomoucký kraj,180020,390,44,6372.57,2112.64
2026-07-27,Aktualitky.cz,context,Desktop,Windows,Muž,40 - 59,Zlínský kraj,82902,177,23,3331.12,972.9
2026-07-27,Aktualitky.cz,context,Desktop,Windows,Muž,40 - 59,Moravskoslezský kraj,106999,243,30,4344.93,1255.69
2026-07-27,Baráky.cz,context,Tablet,Android,Neznámý,Neznámý,Hlavní město Praha,53,0,0,0.0,0.63
2026-07-27,Baráky.cz,context,Tablet,Android,Neznámý,Neznámý,Středočeský kraj,3,0,0,0.0,0.04
2026-07-27,Baráky.cz,context,Tablet,Android,Neznámý,Neznámý,Jihočeský kraj,2,0,0,0.0,0.02
2026-07-27,Baráky.cz,context,Tablet,Android,Neznámý,Neznámý,Plzeňský kraj,88,1,0,0.0,1.04
2026-07-27,Baráky.cz,context,Tablet,Android,Neznámý,Neznámý,Karlovarský kraj,15,0,0,0.0,0.18
2026-07-27,Baráky.cz,context,Tablet,Android,Neznámý,Neznámý,Ústecký kraj,12,0,0,0.0,0.14
2026-07-27,Baráky.cz,context,Tablet,Android,Neznámý,Neznámý,Liberecký kraj,37,0,0,0.0,0.44
2026-07-27,Baráky.cz,context,Tablet,Android,Neznámý,Neznámý,Královéhradecký kraj,3,0,0,0.0,0.04
2026-07-27,Baráky.cz,context,Tablet,Android,Neznámý,Neznámý,Pardubický kraj,85,0,0,0.0,1.01
2026-07-27,Baráky.cz,context,Tablet,Android,Neznámý,Neznámý,Kraj Vysočina,43,0,0,0.0,0.51
2026-07-27,Baráky.cz,context,Tablet,Android,Neznámý,Neznámý,Jihomoravský kraj,4,0,0,0.0,0.05
2026-07-27,Baráky.cz,context,Tablet,Android,Neznámý,Neznámý,Olomoucký kraj,21,0,0,0.0,0.25
2026-07-27,Baráky.cz,context,Tablet,Android,Neznámý,Neznámý,Zlínský kraj,82,1,0,0.0,0.97
2026-07-27,Baráky.cz,context,Tablet,Android,Neznámý,Neznámý,Moravskoslezský kraj,7,0,0,0.0,0.08
2026-07-27,Baráky.cz,context,SmartPhone,,Muž,18 - 24,Hlavní město Praha,6,0,0,0.0,0.0
2026-07-27,Baráky.cz,context,SmartPhone,,Muž,18 - 24,Středočeský kraj,1,0,0,0.0,0.0
2026-07-27,Baráky.cz,context,SmartPhone,,Muž,18 - 24,Jihočeský kraj,1,0,0,0.0,0.0
2026-07-27,Baráky.cz,context,SmartPhone,,Muž,18 - 24,Plzeňský kraj,1,0,0,0.0,0.0
2026-07-27,Baráky.cz,context,SmartPhone,,Muž,18 - 24,Karlovarský kraj,1,0,0,0.0,0.0
2026-07-27,Baráky.cz,context,SmartPhone,,Muž,18 - 24,Ústecký kraj,5,0,0,0.0,0.0
2026-07-27,Baráky.cz,context,SmartPhone,,Muž,18 - 24,Liberecký kraj,1,0,0,0.0,0.0
2026-07-27,Baráky.cz,context,SmartPhone,,Muž,18 - 24,Královéhradecký kraj,2,0,0,0.0,0.0
2026-07-27,Baráky.cz,context,SmartPhone,,Muž,18 - 24,Pardubický kraj,1,0,0,0.0,0.0
2026-07-27,Baráky.cz,context,SmartPhone,,Muž,18 - 24,Kraj Vysočina,1,0,0,0.0,0.0
2026-07-27,Baráky.cz,context,SmartPhone,,Muž,18 - 24,Jihomoravský kraj,3,0,0,0.0,0.0
2026-07-27,Baráky.cz,context,SmartPhone,,Muž,18 - 24,Olomoucký kraj,1,0,0,0.0,0.0
2026-07-27,Baráky.cz,context,SmartPhone,,Muž,18 - 24,Zlínský kraj,5,0,0,0.0,0.0
2026-07-27,Baráky.cz,context,SmartPhone,,Muž,18 - 24,Moravskoslezský kraj,1,0,0,0.0,0.0
2026-07-27,Baráky.cz,context,,,Žena,25 - 39,Hlavní město Praha,1,0,0,0.0,0.0
2026-07-27,Baráky.cz,context,,,Žena,25 - 39,Středočeský kraj,1,0,0,0.0,0.0
2026-07-27,Baráky.cz,context,,,Žena,25 - 39,Jihočeský kraj,1,0,0,0.0,0.0
2026-07-27,Baráky.cz,context,,,Žena,25 - 39,Plzeňský kraj,1,0,0,0.0,0.0
2026-07-27,Baráky.cz,context,,,Žena,25 - 39,Karlovarský kraj,1,0,0,0.0,0.0
2026-07-27,Baráky.cz,context,,,Žena,25 - 39,Ústecký kraj,1,0,0,0.0,0.0
2026-07-27,Baráky.cz,context,,,Žena,25 - 39,Liberecký kraj,1,0,0,0.0,0.0
2026-07-27,Baráky.cz,context,,,Žena,25 - 39,Královéhradecký kraj,1,0,0,0.0,0.0
2026-07-27,Baráky.cz,context,,,Žena,25 - 39,Pardubický kraj,1,0,0,0.0,0.0
2026-07-27,Baráky.cz,context,,,Žena,25 - 39,Kraj Vysočina,1,0,0,0.0,0.0
2026-07-27,Baráky.cz,context,,,Žena,25 - 39,Jihomoravský kraj,1,0,0,0.0,0.0
2026-07-27,Baráky.cz,context,,,Žena,25 - 39,Olomoucký kraj,1,0,0,0.0,0.0
2026-07-27,Baráky.cz,context,,,Žena,25 - 39,Zlínský kraj,1,0,0,0.0,0.0
2026-07-27,Baráky.cz,context,,,Žena,25 - 39,Moravskoslezský kraj,1,0,0,0.0,0.0
2026-07-27,Blogeria.cz,context,Tv,,Muž,40 - 59,Hlavní město Praha,7,0,0,0.0,0.01
2026-07-27,Blogeria.cz,context,Tv,,Muž,40 - 59,Středočeský kraj,5,0,0,0.0,0.0
2026-07-27,Blogeria.cz,context,Tv,,Muž,40 - 59,Jihočeský kraj,7,0,0,0.0,0.01
2026-07-27,Blogeria.cz,context,Tv,,Muž,40 - 59,Plzeňský kraj,4,0,0,0.0,0.0
2026-07-27,Blogeria.cz,context,Tv,,Muž,40 - 59,Karlovarský kraj,10,0,0,0.0,0.01
2026-07-27,Blogeria.cz,context,Tv,,Muž,40 - 59,Ústecký kraj,1,0,0,0.0,0.0
2026-07-27,Blogeria.cz,context,Tv,,Muž,40 - 59,Liberecký kraj,8,0,0,0.0,0.01
2026-07-27,Blogeria.cz,context,Tv,,Muž,40 - 59,Královéhradecký kraj,3,0,0,0.0,0.0
2026-07-27,Blogeria.cz,context,Tv,,Muž,40 - 59,Pardubický kraj,1,0,0,0.0,0.0
2026-07-27,Blogeria.cz,context,Tv,,Muž,40 - 59,Kraj Vysočina,1,0,0,0.0,0.0
2026-07-27,Blogeria.cz,context,Tv,,Muž,40 - 59,Jihomoravský kraj,3,0,0,0.0,0.0
2026-07-27,Blogeria.cz,context,Tv,,Muž,40 - 59,Olomoucký kraj,24,0,0,0.0,0.02
2026-07-27,Blogeria.cz,context,Tv,,Muž,40 - 59,Zlínský kraj,7,0,0,0.0,0.01
2026-07-27,Blogeria.cz,context,Tv,,Muž,40 - 59,Moravskoslezský kraj,3,0,0,0.0,0.0
2026-07-27,Blogeria.cz,context,Desktop,Windows,Muž,40 - 59,Hlavní město Praha,28142,42,4,778.63,234.9
2026-07-27,Blogeria.cz,context,Desktop,Windows,Muž,40 - 59,Středočeský kraj,6015,12,1,194.66,50.21
2026-07-27,Blogeria.cz,context,Desktop,Windows,Muž,40 - 59,Jihočeský kraj,30241,49,4,778.63,252.42
2026-07-27,Blogeria.cz,context,Desktop,Windows,Muž,40 - 59,Plzeňský kraj,102068,156,8,1557.26,851.94
2026-07-27,Blogeria.cz,context,Desktop,Windows,Muž,40 - 59,Karlovarský kraj,23934,32,1,194.66,199.77
2026-07-27,Blogeria.cz,context,Desktop,Windows,Muž,40 - 59,Ústecký kraj,4972,5,1,194.66,41.5
2026-07-27,Blogeria.cz,context,Desktop,Windows,Muž,40 - 59,Liberecký kraj,26956,36,3,583.97,225.0
2026-07-27,Blogeria.cz,context,Desktop,Windows,Muž,40 - 59,Královéhradecký kraj,14416,25,1,194.66,120.33
2026-07-27,Blogeria.cz,context,Desktop,Windows,Muž,40 - 59,Pardubický kraj,9549,19,2,389.31,79.7
2026-07-27,Blogeria.cz,context,Desktop,Windows,Muž,40 - 59,Kraj Vysočina,33452,50,4,778.63,279.22
2026-07-27,Blogeria.cz,context,Desktop,Windows,Muž,40 - 59,Jihomoravský kraj,8904,16,1,194.66,74.32
2026-07-27,Blogeria.cz,context,Desktop,Windows,Muž,40 - 59,Olomoucký kraj,9299,22,2,389.31,77.62
2026-07-27,Blogeria.cz,context,Desktop,Windows,Muž,40 - 59,Zlínský kraj,31565,48,8,1557.26,263.47
2026-07-27,Blogeria.cz,context,Desktop,Windows,Muž,40 - 59,Moravskoslezský kraj,10864,10,0,0.0,90.68
2026-07-27,Drbárna.cz,context,Desktop,ChromeOS,Žena,40 - 59,Hlavní město Praha,55,0,0,0.0,0.17
2026-07-27,Drbárna.cz,context,Desktop,ChromeOS,Žena,40 - 59,Středočeský kraj,209,0,0,0.0,0.63
2026-07-27,Drbárna.cz,context,Desktop,ChromeOS,Žena,40 - 59,Jihočeský kraj,149,0,0,0.0,0.45
2026-07-27,Drbárna.cz,context,Desktop,ChromeOS,Žena,40 - 59,Plzeňský kraj,186,0,0,0.0,0.56
2026-07-27,Drbárna.cz,context,Desktop,ChromeOS,Žena,40 - 59,Karlovarský kraj,354,0,0,0.0,1.07
2026-07-27,Drbárna.cz,context,Desktop,ChromeOS,Žena,40 - 59,Ústecký kraj,17,0,0,0.0,0.05
2026-07-27,Drbárna.cz,context,Desktop,ChromeOS,Žena,40 - 59,Liberecký kraj,141,1,0,0.0,0.42
2026-07-27,Drbárna.cz,context,Desktop,ChromeOS,Žena,40 - 59,Královéhradecký kraj,276,0,0,0.0,0.83
2026-07-27,Drbárna.cz,context,Desktop,ChromeOS,Žena,40 - 59,Pardubický kraj,79,0,0,0.0,0.24
2026-07-27,Drbárna.cz,context,Desktop,ChromeOS,Žena,40 - 59,Kraj Vysočina,21,0,0,0.0,0.06
2026-07-27,Drbárna.cz,context,Desktop,ChromeOS,Žena,40 - 59,Jihomoravský kraj,23,0,0,0.0,0.07
2026-07-27,Drbárna.cz,context,Desktop,ChromeOS,Žena,40 - 59,Olomoucký kraj,12,0,0,0.0,0.04
2026-07-27,Drbárna.cz,context,Desktop,ChromeOS,Žena,40 - 59,Zlínský kraj,14,0,0,0.0,0.04
2026-07-27,Drbárna.cz,context,Desktop,ChromeOS,Žena,40 - 59,Moravskoslezský kraj,64,0,0,0.0,0.19
2026-07-27,Drbárna.cz,context,SmartPhone,Android,Žena,60+,Hlavní město Praha,66594,246,8,1571.05,1090.75
2026-07-27,Drbárna.cz,context,SmartPhone,Android,Žena,60+,Středočeský kraj,242761,935,15,2945.72,3976.21
2026-07-27,Drbárna.cz,context,SmartPhone,Android,Žena,60+,Jihočeský kraj,140784,566,15,2945.72,2305.92
2026-07-27,Drbárna.cz,context,SmartPhone,Android,Žena,60+,Plzeňský kraj,9832,30,0,0.0,161.04
2026-07-27,Drbárna.cz,context,SmartPhone,Android,Žena,60+,Karlovarský kraj,57618,222,7,1374.67,943.73
2026-07-27,Drbárna.cz,context,SmartPhone,Android,Žena,60+,Ústecký kraj,33034,134,5,981.91,541.07
2026-07-27,Drbárna.cz,context,SmartPhone,Android,Žena,60+,Liberecký kraj,87054,336,7,1374.67,1425.87
2026-07-27,Drbárna.cz,context,SmartPhone,Android,Žena,60+,Královéhradecký kraj,52829,218,5,981.91,865.29
2026-07-27,Drbárna.cz,context,SmartPhone,Android,Žena,60+,Pardubický kraj,45441,190,3,589.14,744.28
2026-07-27,Drbárna.cz,context,SmartPhone,Android,Žena,60+,Kraj Vysočina,46413,194,7,1374.67,760.2
2026-07-27,Drbárna.cz,context,SmartPhone,Android,Žena,60+,Jihomoravský kraj,80234,305,5,981.91,1314.16
2026-07-27,Drbárna.cz,context,SmartPhone,Android,Žena,60+,Olomoucký kraj,15148,62,2,392.76,248.11
2026-07-27,Drbárna.cz,context,SmartPhone,Android,Žena,60+,Zlínský kraj,159630,627,9,1767.43,2614.6
2026-07-27,Drbárna.cz,context,SmartPhone,Android,Žena,60+,Moravskoslezský kraj,280350,1108,24,4713.16,4591.89
2026-07-27,Kliknito.cz,context,Desktop,,Neznámý,60+,Hlavní město Praha,3,0,0,0.0,0.0
2026-07-27,Kliknito.cz,context,Desktop,,Neznámý,60+,Středočeský kraj,1,0,0,0.0,0.0
2026-07-27,Kliknito.cz,context,Desktop,,Neznámý,60+,Jihočeský kraj,2,0,0,0.0,0.0
2026-07-27,Kliknito.cz,context,Desktop,,Neznámý,60+,Plzeňský kraj,4,0,0,0.0,0.0
2026-07-27,Kliknito.cz,context,Desktop,,Neznámý,60+,Karlovarský kraj,2,0,0,0.0,0.0
2026-07-27,Kliknito.cz,context,Desktop,,Neznámý,60+,Ústecký kraj,2,0,0,0.0,0.0
2026-07-27,Kliknito.cz,context,Desktop,,Neznámý,60+,Liberecký kraj,3,0,0,0.0,0.0
2026-07-27,Kliknito.cz,context,Desktop,,Neznámý,60+,Královéhradecký kraj,1,0,0,0.0,0.0
2026-07-27,Kliknito.cz,context,Desktop,,Neznámý,60+,Pardubický kraj,3,0,0,0.0,0.0
2026-07-27,Kliknito.cz,context,Desktop,,Neznámý,60+,Kraj Vysočina,1,0,0,0.0,0.0
2026-07-27,Kliknito.cz,context,Desktop,,Neznámý,60+,Jihomoravský kraj,1,0,0,0.0,0.0
2026-07-27,Kliknito.cz,context,Desktop,,Neznámý,60+,Olomoucký kraj,3,0,0,0.0,0.0
2026-07-27,Kliknito.cz,context,Desktop,,Neznámý,60+,Zlínský kraj,2,0,0,0.0,0.0
2026-07-27,Kliknito.cz,context,Desktop,,Neznámý,60+,Moravskoslezský kraj,1,0,0,0.0,0.0
2026-07-27,Kliknito.cz,context,SmallScreen,Android,Žena,40 - 59,Hlavní město Praha,3,0,0,0.0,0.13
2026-07-27,Kliknito.cz,context,SmallScreen,Android,Žena,40 - 59,Středočeský kraj,6,0,0,0.0,0.27
2026-07-27,Kliknito.cz,context,SmallScreen,Android,Žena,40 - 59,Jihočeský kraj,34,1,0,0.0,1.51
2026-07-27,Kliknito.cz,context,SmallScreen,Android,Žena,40 - 59,Plzeňský kraj,2,0,0,0.0,0.09
2026-07-27,Kliknito.cz,context,SmallScreen,Android,Žena,40 - 59,Karlovarský kraj,3,0,0,0.0,0.13
2026-07-27,Kliknito.cz,context,SmallScreen,Android,Žena,40 - 59,Ústecký kraj,3,0,0,0.0,0.13
2026-07-27,Kliknito.cz,context,SmallScreen,Android,Žena,40 - 59,Liberecký kraj,3,0,0,0.0,0.13
2026-07-27,Kliknito.cz,context,SmallScreen,Android,Žena,40 - 59,Královéhradecký kraj,1,0,0,0.0,0.04
2026-07-27,Kliknito.cz,context,SmallScreen,Android,Žena,40 - 59,Pardubický kraj,1,0,0,0.0,0.04
2026-07-27,Kliknito.cz,context,SmallScreen,Android,Žena,40 - 59,Kraj Vysočina,13,0,0,0.0,0.58
2026-07-27,Kliknito.cz,context,SmallScreen,Android,Žena,40 - 59,Jihomoravský kraj,6,0,0,0.0,0.27
2026-07-27,Kliknito.cz,context,SmallScreen,Android,Žena,40 - 59,Olomoucký kraj,3,0,0,0.0,0.13
2026-07-27,Kliknito.cz,context,SmallScreen,Android,Žena,40 - 59,Zlínský kraj,3,0,0,0.0,0.13
2026-07-27,Kliknito.cz,context,SmallScreen,Android,Žena,40 - 59,Moravskoslezský kraj,8,0,0,0.0,0.36
2026-07-27,Kliknito.cz,context,,,Žena,60+,Hlavní město Praha,1,0,0,0.0,0.0
2026-07-27,Kliknito.cz,context,,,Žena,60+,Středočeský kraj,5,0,0,0.0,0.0
2026-07-27,Kliknito.cz,context,,,Žena,60+,Jihočeský kraj,63,0,0,0.0,0.0
2026-07-27,Kliknito.cz,context,,,Žena,60+,Plzeňský kraj,2,0,0,0.0,0.0
